DateTime,UTC,Open,High,Low,Close,Ticks(from bar),Volume(from bar),EMA (50: Close)_EMA,EMA Cloud_MA1,EMA Cloud_MA2,EMA (100: Close)_EMA,EMA (150: Close)_EMA,EMA Cloud_MA1,EMA Cloud_MA2,EMA (12: Close)_EMA,Fractals_HighLine,Fractals_LowLine,EMA (64: Close)_EMA,BB (20:2)_Upper Band,BB (20:2)_Middle Band,BB (20:2)_Lower Band,EMA (9: Close)_EMA,EMA Cloud_MA1,EMA Cloud_MA2,
12/3/2025 9:46:41 AM,-08:00,25615.5,25639,25606,25619.25,50000,58005,25571.1983108574,25596.5314100236,25568.5083475972,25538.2616964135,25492.203335214,25568.5083475972,25538.2616964135,25596.5314100236,25639,25606,25561.9374996072,25637.8105906579,25585.1819582212,25532.5533257845,25602.2498668699,25594.806095118,25577.3289026574,
12/3/2025 10:12:51 AM,-08:00,25627,25654.25,25608,25633.25,50000,58656,25573.6933776801,25602.1804238661,25571.0472359267,25540.1426529201,25494.0715029595,25571.0472359267,25540.1426529201,25602.1804238661,25654.25,25608,25564.1317303885,25641.0576341803,25589.759866962,25538.4620997438,25608.4498934959,25600.2980815297,25580.9367153892,
12/3/2025 10:25:20 AM,-08:00,25619.5,25654.25,25618,25639.75,50000,58872,25576.3871383683,25607.9603586559,25573.7414619688,25542.1150756346,25496.0010194766,25573.7414619688,25542.1150756346,25607.9603586559,25654.25,25618,25566.4584463766,25646.5517890356,25594.5208320133,25542.4898749909,25614.7099147967,25605.9340698826,25584.731120848,
12/3/2025 10:57:10 AM,-08:00,25633.25,25664.5,25622.75,25661.75,50000,58751,25579.7638704831,25616.2356880935,25577.1927771857,25544.4840840379,25498.196370212,25577.1927771857,25544.4840840379,25616.2356880935,25664.5,25622.75,25569.3904941804,25659.6928005574,25600.9236099168,25542.1544192762,25624.1179318374,25613.9077741851,25589.7000807932,
12/3/2025 11:05:37 AM,-08:00,25639.75,25675.75,25636.5,25665.75,50000,60058,25583.2504156118,25623.8532745406,25580.6656094529,25546.8853893044,25500.4156235867,25580.6656094529,25546.8853893044,25623.8532745406,25675.75,25636.5,25572.3554020518,25672.9009333583,25607.0975518295,25541.2941703006,25632.4443454699,25621.3138064444,25594.6065271937,
12/3/2025 11:50:48 AM,-08:00,25662,25685.75,25655.75,25669.5,50000,61782,25586.5151613408,25630.8758476882,25584.149311043,25549.3134013974,25502.6551517511,25584.149311043,25549.3134013974,25630.8758476882,25685.75,25655.75,25575.344466604,25685.350658079,25613.0406421314,25540.7306261838,25639.8554763759,25628.1975483809,25599.4383641489,
12/3/2025 12:04:19 PM,-08:00,25665.75,25685.75,25659.5,25666.25,50000,61476,25589.4130835706,25636.318024967,25587.3689459041,25551.6289776074,25504.8219709332,25587.3689459041,25551.6289776074,25636.318024967,25685.75,25659.5,25578.1415599393,25694.9316154021,25618.1082000237,25541.2847846453,25645.1343811007,25633.6336128979,25603.7487922684,
12/3/2025 12:38:01 PM,-08:00,25669.25,25683,25640.5,25648.25,50000,61361,25591.4180464663,25638.1537134336,25589.7564382216,25553.5422651795,25506.7216799275,25589.7564382216,25553.5422651795,25638.1537134336,25683,25640.5,25580.2987427104,25698.0945895111,25620.9788476405,25543.8631057699,25645.7575048806,25635.7216681982,25606.6198379285,
12/3/2025 12:50:27 PM,-08:00,25666.25,25675,25636,25645,50000,60698,25593.2825259636,25639.20698829,25591.922852409,25555.3533094334,25508.5531808556,25591.922852409,25555.3533094334,25639.20698829,25675,25636,25582.289550627,25698.880950116,25623.2665764366,25547.6522027573,25645.6060039045,25637.0471441699,25609.095977417,
12/3/2025 1:07:58 PM,-08:00,25648.25,25654.5,25636,25648.25,12584,14915,25595.2474341752,25640.5982208607,25594.1317601576,25557.1928478604,25510.4034698509,25594.1317601576,25557.1928478604,25640.5982208607,25654.5,25636,25584.3191029154,25696.200191646,25625.6459501093,25555.0917085726,25646.1348031236,25638.6475521456,25611.62204339,
12/3/2025 3:00:00 PM,-08:00,25649.75,25666,25618.75,25620.5,50000,57370,25596.1827224683,25637.5061868822,25595.1658087789,25558.4464548335,25511.8617020383,25595.1658087789,25558.4464548335,25637.5061868822,25666,25618.75,25585.4323612872,25693.4071601451,25625.1558596227,25556.9045591003,25641.0078424989,25636.0550446962,25612.1948147842,
12/3/2025 3:02:49 PM,-08:00,25646.25,25666,25618.75,25636.75,50000,57187,25597.4486392778,25637.3898504387,25596.7965613758,25559.9970200843,25513.5158516802,25596.7965613758,25559.9970200843,25637.3898504387,25666,25618.75,25587.0113655553,25694.2290484947,25626.2600634682,25558.2910784417,25640.1562739991,25636.1543240254,25613.779020282,
12/3/2025 6:20:41 PM,-08:00,25620.5,25663.75,25614,25658.5,50000,57163,25599.5173228822,25640.6375657559,25599.2163040669,25561.947574142,25515.4361715255,25599.2163040669,25561.947574142,25640.6375657559,25663.75,25614,25589.2110158459,25698.7391069576,25629.3305336141,25559.9219602705,25643.8250191993,25639.3465634503,25616.66424478,
12/3/2025 6:25:14 PM,-08:00,25636.75,25663.75,25614,25653.5,50000,57155,25601.2981782422,25642.6164017934,25601.3450764565,25563.760493466,25517.2648315053,25601.3450764565,25563.760493466,25642.6164017934,25663.75,25614,25591.1891384353,25697.971802742,25631.6323875556,25565.2929723691,25645.7600153594,25641.3684829574,25619.0407451167,
12/3/2025 10:50:12 PM,-08:00,25658.5,25669.75,25602.75,25665,50000,57535,25603.6051191027,25646.0600322867,25603.841347968,25565.7652361696,25519.2215887039,25603.841347968,25565.7652361696,25646.0600322867,25669.75,25602.75,25593.460241868,25686.9968952528,25634.8102554074,25582.623615562,25649.6080122875,25644.7444139635,25622.005858335,
12/3/2025 11:01:51 PM,-08:00,25653.5,25669.75,25602.75,25665.5,50000,57715,25606.0990771405,25649.0507965503,25606.2593343222,25567.740181988,25521.1590511051,25606.2593343222,25567.740181988,25649.0507965503,25669.75,25602.75,25595.6768498105,25680.3887396717,25637.7330882258,25595.0774367798,25652.78640983,25647.709497683,25624.8119319908,
12/4/2025 1:32:00 AM,-08:00,25665.25,25693.5,25626.5,25660.5,50000,57905,25608.5489804458,25650.8122124657,25608.3864192507,25569.5770100675,25523.0046265872,25608.3864192507,25569.5770100675,25650.8122124657,25693.5,25626.5,25597.6714082779,25679.0693895429,25639.9013655376,25600.7333415323,25654.329127864,25649.5367122997,25627.1143879914,
12/4/2025 1:35:42 AM,-08:00,25665.5,25693.5,25626.5,25660.75,50000,57683,25611.0065796472,25652.3411028556,25610.4398930056,25571.3824158087,25524.8290686191,25610.4398930056,25571.3824158087,25652.3411028556,25693.5,25626.5,25599.6122880232,25678.1667176527,25641.8869497721,25605.6071818915,25655.6133022912,25651.1386105426,25629.2844274758,
12/4/2025 4:03:20 AM,-08:00,25661.5,25674.75,25618.5,25633.25,50000,57554,25612.1823918243,25649.4040101085,25611.3344070054,25572.6075164858,25526.2651074454,25611.3344070054,25572.6075164858,25649.4040101085,25674.75,25618.5,25600.6472945456,25676.3293197097,25641.0643831271,25605.7994465446,25651.140641833,25648.5830947508,25629.5402708645,
12/4/2025 4:09:07 AM,-08:00,25660.75,25674.75,25618.5,25630.75,50000,57532,25613.0160799542,25646.5341623995,25612.0958028091,25573.758852793,25527.649013307,25612.0958028091,25573.758852793,25646.5341623995,25674.75,25618.5,25601.5735316365,25676.0695990548,25640.0820609246,25604.0945227944,25647.0625134664,25646.0355097864,25629.6183179055,
12/4/2025 5:55:13 AM,-08:00,25633,25732.5,25627,25693.25,50000,57812,25616.1568044019,25653.7212143381,25615.278320346,25576.1250141238,25529.8424038593,25615.278320346,25576.1250141238,25653.7212143381,25732.5,25627,25604.3943460477,25682.0380150505,25645.1456741698,25608.2533332892,25656.3000107731,25652.7804369598,25633.723587718,
12/4/2025 5:58:34 AM,-08:00,25630.75,25732.5,25628.25,25690,50000,57887,25619.1241123306,25659.3025659784,25618.2085822932,25578.3799643392,25531.9636965234,25618.2085822932,25578.3799643392,25659.3025659784,25732.5,25628.25,25607.0283661693,25687.4906646116,25649.4175147251,25611.3443648386,25663.0400086185,25658.0975173941,25637.3543239943,
12/4/2025 6:25:49 AM,-08:00,25693,25713.25,25595.75,25598.75,50000,56845,25618.3148872417,25649.9867865971,25617.4455006346,25578.783331382,25532.8482833244,25617.4455006346,25578.783331382,25649.9867865971,25713.25,25595.75,25606.7736472102,25691.4794585139,25644.5920371322,25597.7046157506,25650.1820068948,25649.6193006235,25634.8637224463,
12/4/2025 6:27:38 AM,-08:00,25690,25713.25,25578.75,25578.75,50000,56807,25616.859279344,25639.0272809668,25615.9280300215,25578.7826713546,25533.4562530817,25615.9280300215,25578.7826713546,25639.0272809668,25713.25,25578.75,25605.9113811422,25696.690412945,25638.3213669292,25579.9523209134,25635.8956055158,25639.4951148202,25631.2434822885,
12/4/2025 6:34:11 AM,-08:00,25598.75,25637,25550.5,25626.75,50000,54574,25617.3581226073,25637.1384685103,25616.3524210011,25579.7325194466,25534.6919318488,25616.3524210011,25579.7325194466,25637.1384685103,25637,25550.5,25606.5525694148,25695.2617989595,25637.2193319835,25579.1768650075,25634.0664844127,25637.6743841316,25630.9535802053,
12/4/2025 6:34:15 AM,-08:00,25578.75,25637,25550.5,25609.25,50000,54456,25617.449954385,25632.8479348934,25616.0738946873,25580.317024012,25535.6794559303,25616.0738946873,25580.317024012,25632.8479348934,25637,25550.5,25606.6355672789,25693.7161860607,25634.5555860803,25575.3949861,25629.1031875301,25633.613757827,25629.5533492243,
12/4/2025 6:39:02 AM,-08:00,25626.75,25642.75,25570,25574.5,50000,55241,25616.0216630038,25623.8713295252,25614.443545876,25580.2018354177,25536.1936353219,25614.443545876,25580.2018354177,25623.8713295252,25642.75,25570,25605.6467805934,25695.1325290881,25628.8360064536,25562.5394838192,25618.1825500241,25625.1689352803,25626.0015202421,
12/4/2025 6:39:18 AM,-08:00,25609.25,25642.75,25570,25590,50000,55268,25615.2548650831,25618.660355752,25613.4849754495,25580.3958584787,25536.9063024038,25613.4849754495,25580.3958584787,25618.660355752,25642.75,25570,25605.1653411905,25695.2589717509,25625.1373391723,25555.0157065938,25612.5460400193,25620.1448016689,25623.6788415168,
12/4/2025 6:47:49 AM,-08:00,25574,25605,25540,25550.75,50000,54533,25613.0056899989,25608.2126087133,25611.0247803339,25579.8088117762,25537.0896626368,25611.0247803339,25579.8088117762,25608.2126087133,25605,25540,25603.4910230001,25698.9813218541,25618.0528306797,25537.1243395053,25600.1868320154,25610.2312585733,25618.9737549674,
12/4/2025 6:48:05 AM,-08:00,25590,25605,25540,25564,50000,54542,25611.5246552426,25601.4106689112,25609.1806713012,25579.4957659984,25537.4460909463,25609.1806713012,25579.4957659984,25601.4106689112,25605,25540,25602.2759146001,25699.3289324746,25612.9049420436,25526.4809516126,25592.9494656123,25603.6267930628,25615.4270610985,
12/4/2025 6:58:10 AM,-08:00,25550.75,25592.25,25545,25564.5,50000,54811,25610.1188674324,25595.7321044634,25607.4284881129,25579.1988201371,25537.8044208675,25607.4284881129,25579.1988201371,25595.7321044634,25592.25,25545,25601.1135787662,25700.308371652,25608.2949475632,25516.2815234745,25587.2595724899,25598.0372511967,25612.1414442534,
12/4/2025 6:58:21 AM,-08:00,25564.25,25592.25,25545,25559,50000,54879,25608.3804402823,25590.081011469,25605.5293317163,25578.7988435007,25538.085157015,25605.5293317163,25578.7988435007,25590.081011469,25592.25,25545,25599.8177763426,25700.3962928903,25603.6001906524,25506.8040884146,25581.6076579919,25592.4605010258,25608.712963979,
12/4/2025 7:10:40 AM,-08:00,25564,25597.25,25544.25,25568,50000,55785,25607.0279633977,25586.6839327815,25604.0575932176,25578.5850050156,25538.4813801009,25604.0575932176,25578.5850050156,25586.6839327815,25597.25,25544.25,25598.8387678398,25697.293125879,25600.2096963046,25503.1262667302,25578.8861263935,25588.9661437364,25606.0863211417,
12/4/2025 7:11:00 AM,-08:00,25559,25597.25,25544.25,25567.75,50000,55803,25605.6285479699,25583.7710200458,25602.6337660326,25578.3704504608,25538.8690439406,25602.6337660326,25578.3704504608,25583.7710200458,25597.25,25544.25,25597.8821903678,25694.1304859542,25597.1182966565,25500.1061073589,25576.6589011148,25585.9352660597,25603.6130101003,
12/4/2025 7:24:14 AM,-08:00,25568,25599.25,25520,25584.75,50000,56949,25604.8454764927,25583.9216323465,25601.9324418745,25578.4967781744,25539.4767387228,25601.9324418745,25578.4967781744,25583.9216323465,25599.25,25520,25597.4781229719,25688.8571718774,25595.9403636416,25503.0235554058,25578.2771208918,25585.7659423369,25602.3960417067,
12/4/2025 7:24:33 AM,-08:00,25567.25,25599.25,25520,25589.75,50000,56999,25604.1625812726,25584.8183042932,25601.4546990559,25578.7196142502,25540.1426097331,25601.4546990559,25578.7196142502,25584.8183042932,25599.25,25520,25597.2403345727,25683.1940146786,25595.3508051996,25507.5075957205,25580.5716967135,25586.3350934316,25601.5801680482,
12/4/2025 7:32:51 AM,-08:00,25584.75,25639,25579,25609.5,50000,57711,25604.2329979072,25588.6154882481,25601.7702010537,25579.3291268393,25541.0612506638,25601.7702010537,25579.3291268393,25588.6154882481,25639,25579,25597.6175550474,25679.4087623726,25596.6983475615,25513.9879327505,25586.3573573708,25589.6443657986,25602.0911249483,
12/4/2025 7:33:19 AM,-08:00,25590,25639,25588.25,25604.25,50000,57734,25604.1214326513,25591.0207977484,25601.8674480712,25579.8226094761,25541.8981877411,25601.8674480712,25579.8226094761,25591.0207977484,25639,25588.25,25597.8216302767,25674.9969564074,25597.4175525557,25519.8381487039,25589.9358858966,25591.7308849702,25602.2304072097,
12/4/2025 7:47:32 AM,-08:00,25609.5,25611.75,25566,25573.25,50000,57330,25602.8124310284,25588.286828864,25600.7451952056,25579.6924587934,25542.3134435326,25600.7451952056,25579.6924587934,25588.286828864,25611.75,25566,25597.0655801144,25671.80081437,25595.1158808837,25518.4309473974,25586.5987087173,25589.0907585459,25600.3607035188,
12/4/2025 7:47:43 AM,-08:00,25603.5,25608.75,25556,25562.75,50000,57452,25601.4253754648,25584.3580859619,25599.2551875505,25579.3569645599,25542.5841263997,25599.2551875505,25579.3569645599,25584.3580859619,25608.75,25556,25596.0097161108,25668.3311474681,25592.0334160376,25515.7356846072,25581.8289669738,25585.3277930393,25597.9342065176,
12/4/2025 8:00:45 AM,-08:00,25573.25,25573.5,25505.25,25525.75,50000,57825,25598.5516272372,25575.3414573523,25596.372631176,25578.2954405092,25542.3611578381,25596.372631176,25578.2954405092,25575.3414573523,25573.5,25505.25,25593.847878692,25652.3171357888,25585.7207097483,25519.1242837079,25570.6131735791,25576.816679748,25593.2771609358,
12/4/2025 8:00:53 AM,-08:00,25562.75,25571.5,25505.25,25526,50000,57639,25595.6252195477,25567.7504639135,25593.6129201495,25577.2598872318,25542.1444537608,25593.6129201495,25577.2598872318,25567.7504639135,25571.5,25505.25,25591.7602516554,25631.7906836743,25580.0330231056,25528.2753625369,25561.6905388633,25569.5571540697,25588.9366989399,
12/4/2025 8:11:33 AM,-08:00,25525.75,25597.5,25522.25,25569.75,50000,57459,25594.4664246829,25568.0580848499,25592.6771193593,25577.1111765936,25542.5100901348,25592.6771193593,25577.1111765936,25568.0580848499,25597.5,25522.25,25591.0830131429,25629.9845329088,25579.0536875718,25528.1228422347,25563.3024310906,25569.5847034883,25587.6988473954,
12/4/2025 8:12:01 AM,-08:00,25526,25597.5,25525.5,25579.25,50000,57450,25593.9080899753,25569.7799179499,25592.1505656589,25577.1535295323,25542.9967114576,25592.1505656589,25577.1535295323,25569.7799179499,25597.5,25525.5,25590.7189204308,25630.0091263546,25579.0723839935,25528.1356416324,25566.4919448725,25570.9654601328,25587.1537604667,
12/4/2025 8:28:58 AM,-08:00,25569.75,25610.25,25564.25,25608.75,50000,57279,25594.6096399471,25575.7753151884,25592.8015238684,25577.7792022148,25543.8676159416,25592.8015238684,25577.7792022148,25575.7753151884,25610.25,25564.25,25591.2737228791,25631.5075563496,25581.8988236132,25532.2900908767,25574.943555898,25576.3632515424,25588.547066243,
12/4/2025 8:29:42 AM,-08:00,25579.5,25618,25564.25,25617.75,50000,57301,25595.4626139616,25582.2329590056,25593.7798954814,25578.5707031611,25544.8461905649,25593.7798954814,25578.5707031611,25582.2329590056,25618,25564.25,25592.0883775597,25638.3905519781,25585.3132213643,25532.2358907504,25583.5048447184,25582.2756441792,25590.4311264854,
12/4/2025 8:48:41 AM,-08:00,25608.75,25654.25,25608.5,25613.75,50000,57642,25596.0100454596,25587.0817345432,25594.5630368351,25579.2673229005,25545.7588238024,25594.5630368351,25579.2673229005,25587.0817345432,25654.25,25608.5,25592.7548890194,25644.3832416826,25588.0214859963,25531.6597303099,25589.5538757747,25586.7719807251,25591.935569938,
12/4/2025 8:49:04 AM,-08:00,25617.75,25654.25,25604.25,25609.5,50000,57712,25596.3759083792,25590.5306984596,25595.1488000964,25579.8659897737,25546.6030777918,25595.1488000964,25579.8659897737,25590.5306984596,25654.25,25604.25,25593.2701232034,25648.8724147454,25590.0670587585,25531.2617027717,25593.5431006198,25590.0188406215,25593.0687589742,
12/4/2025 9:09:05 AM,-08:00,25613.75,25634.75,25586,25591.5,50000,57255,25596.0238494253,25590.6798217735,25595.0057098966,25580.0963662138,25547.1977390131,25595.0057098966,25580.0963662138,25590.6798217735,25634.75,25586,25593.2156578741,25646.4258813876,25590.2035293529,25533.9811773183,25593.1344804958,25590.2304348184,25592.9675487178,
12/4/2025 9:09:19 AM,-08:00,25609.5,25634.75,25586,25603,50000,57219,25595.9940486857,25592.5752338084,25595.3192114693,25580.5499035165,25547.9368418076,25595.3192114693,25580.5499035165,25592.5752338084,25634.75,25586,25593.5167145549,25647.5284508194,25591.4222408431,25535.3160308669,25595.1075843966,25592.0546584158,25593.6148036392,
12/4/2025 9:33:44 AM,-08:00,25591.5,25625.5,25580,25580,50000,58099,25595.0833129641,25590.6405824532,25594.7184580783,25580.539014338,25548.3615193996,25594.7184580783,25580.539014338,25590.6405824532,25625.5,25580,25593.1008156455,25644.6806538722,25590.3344083819,25535.9881628916,25592.0860675173,25590.3325643564,25592.7364292109,
12/4/2025 9:34:45 AM,-08:00,25603,25625.5,25574.25,25576.75,50000,58114,25594.1143080409,25588.5035697681,25594.0138126635,25580.4639843511,25548.7375257651,25594.0138126635,25580.4639843511,25588.5035697681,25625.5,25574.25,25592.5977136257,25641.2492953158,25589.0406552027,25536.8320150895,25589.0188540139,25588.3921980198,25591.7050466812,
12/4/2025 10:07:37 AM,-08:00,25580,25633.5,25574.25,25608.25,50000,58026,25594.4027727291,25591.5414821115,25594.5720945198,25581.0142024828,25549.525770457,25594.5720945198,25581.0142024828,25591.5414821115,25633.5,25574.25,25593.0793224372,25643.6153721603,25590.8701166119,25538.1248610636,25592.8650832111,25591.2290268741,25592.7724630243,
12/4/2025 10:08:01 AM,-08:00,25576.75,25633.5,25576,25599.75,50000,58037,25594.2071937837,25592.8043310174,25594.7751496367,25581.3852083742,25550.1909920403,25594.7751496367,25581.3852083742,25592.8043310174,25633.5,25576,25593.2845740545,25643.8885980648,25591.7158197918,25539.5430415187,25594.2420665689,25592.4463087492,25593.2226267002,
12/4/2025 10:40:50 AM,-08:00,25608.25,25612,25575.75,25583.25,50000,57288,25593.4504207504,25591.3344339378,25594.3231829843,25581.422134941,25550.6288596954,25594.3231829843,25581.422134941,25591.3344339378,25612,25575.75,25592.9758179298,25642.8363460317,25590.9095512402,25538.9827564487,25592.0436532551,25591.1325503565,25592.5792314292,
12/4/2025 10:41:17 AM,-08:00,25599.5,25612,25567.25,25567.25,50000,57319,25591.9992413067,25587.6291364089,25593.2614895339,25581.1414986056,25550.8490072491,25593.2614895339,25581.1414986056,25587.6291364089,25612,25567.25,25592.1842543011,25640.9140153341,25588.6562606459,25536.3985059576,25587.0849226041,25587.7207574484,25590.945087466,
12/4/2025 11:18:17 AM,-08:00,25583.25,25584.75,25487,25544.25,50000,57277,25589.6544615436,25580.9554231152,25591.3394703365,25580.4109738807,25550.7616031796,25591.3394703365,25580.4109738807,25580.9554231152,25584.75,25487,25590.7093541688,25638.2112834344,25584.4270929653,25530.6429024962,25578.5179380833,25581.5106492415,25587.9325011779,
12/4/2025 11:19:04 AM,-08:00,25567.25,25568,25487,25545,50000,57246,25587.449258025,25575.423819559,25589.5222362056,25579.7097664771,25550.6852905547,25589.5222362056,25579.7097664771,25575.423819559,25568,25487,25589.3029125021,25635.6874060486,25580.6721317305,25525.6568574125,25571.8143504666,25576.294842207,25585.1626623922,
12/4/2025 11:27:45 AM,-08:00,25544.25,25611.25,25524,25591.5,50000,57064,25587.1998785072,25577.8970780884,25589.5997955701,25579.9432364479,25551.2258827328,25589.5997955701,25579.9432364479,25577.8970780884,25611.25,25524,25589.3705151943,25636.9062844503,25581.70335728,25526.5004301097,25575.7514803733,25578.467007606,25585.571522883,
12/4/2025 11:28:04 AM,-08:00,25545,25611.25,25524,25590.75,50000,57030,25586.9197377922,25579.8744506902,25589.6449016262,25580.1572317657,25551.7493809748,25589.6449016262,25580.1572317657,25579.8744506902,25611.25,25524,25589.4129608806,25637.2975052668,25582.5649423009,25527.8323793351,25578.7511842986,25580.2217208051,25585.9056181809,
12/4/2025 11:43:04 AM,-08:00,25591.5,25608.25,25551.5,25564.25,50000,57466,25585.8015422508,25577.4706890456,25588.6490231311,25579.8422370773,25551.9149520877,25588.6490231311,25579.8422370773,25577.4706890456,25608.25,25551.5,25588.6387159305,25630.2427810217,25580.8206620818,25531.3985431419,25575.8509474389,25577.9400464044,25584.5084815241,
12/4/2025 11:44:21 AM,-08:00,25590.5,25608.25,25551.5,25571.25,50000,57449,25584.8789697303,25576.5136599616,25587.9667084985,25579.6720937689,25552.1710454375,25587.9667084985,25579.6720937689,25576.5136599616,25608.25,25551.5,25588.1036785172,25623.4896055722,25579.909170455,25536.3287353378,25574.9307579511,25576.9843254895,25583.6530956193,
12/4/2025 12:08:58 PM,-08:00,25564,25593.25,25560.25,25568.25,50000,56957,25583.8061125833,25575.2423276598,25587.1935042436,25579.4459136942,25552.3840117231,25587.1935042436,25579.4459136942,25575.2423276598,25593.25,25560.25,25587.4927961013,25623.0951921035,25578.7987732688,25534.502354434,25573.5946063609,25575.7365647053,25582.6593475148,
12/4/2025 12:09:43 PM,-08:00,25571.25,25593.25,25560.25,25568.25,50000,56950,25582.7637084529,25574.1665849429,25586.4506217243,25579.224212433,25552.5941572632,25586.4506217243,25579.224212433,25574.1665849429,25593.25,25560.25,25586.9007100674,25622.9546242072,25577.7941281956,25532.633632184,25572.5256850887,25574.6670554617,25581.7297121913,
12/4/2025 12:41:32 PM,-08:00,25568.25,25634.75,25562.75,25631.25,50000,59474,25584.3539567785,25582.9486487979,25588.207460088,25580.2544260481,25553.6359565047,25588.207460088,25580.2544260481,25582.9486487979,25634.75,25562.75,25588.2653036038,25629.5497804273,25582.8851636055,25536.2205467837,25584.270548071,25582.7503332529,25584.9245694693,
12/4/2025 12:42:58 PM,-08:00,25568,25634.75,25562.75,25618.75,50000,59515,25585.5844476919,25588.4565489828,25589.4052067512,25581.0167146412,25554.4983941669,25589.4052067512,25581.0167146412,25588.4565489828,25634.75,25562.75,25589.2032942622,25632.6085812183,25586.3008623097,25539.9931434012,25591.1664384568,25587.8931427882,25587.10685531,
12/4/2025 1:03:54 PM,-08:00,25631.25,25638,25617.25,25631.25,13712,16076,25587.4842358359,25595.0401568316,25591.0461790355,25582.0114331632,25555.5149717276,25591.0461790355,25582.0114331632,25595.0401568316,25638,25617.25,25590.4970390541,25639.9812210308,25590.581732566,25541.1822441011,25599.1831507654,25594.0869795327,25589.9548001287,
12/4/2025 1:05:18 PM,-08:00,25618.75,25672.5,25608.5,25670,50000,58407,25590.887123274,25606.572440396,25594.1424073086,25583.7537810214,25557.031329718,25594.1424073086,25583.7537810214,25606.572440396,25672.5,25608.5,25592.9432840063,25660.4398551099,25598.1453770835,25535.8508990571,25613.3465206123,25604.9316967423,25595.119006572,
12/4/2025 3:00:00 PM,-08:00,25631,25696.25,25608.5,25694.75,50000,58648,25595.1207720959,25620.1382187966,25598.0878031004,25585.9517259516,25558.8554180661,25598.0878031004,25585.9517259516,25620.1382187966,25696.25,25608.5,25596.0757983445,25686.5912733284,25607.3458173612,25528.100361394,25629.6272164899,25617.762882922,25601.5468125996,
12/4/2025 5:29:02 PM,-08:00,25670,25720,25664,25714.75,50000,58906,25600.0054065036,25634.6938774433,25602.6627912141,25588.5021868239,25560.9202469659,25602.6627912141,25588.5021868239,25634.6938774433,25720,25664,25599.7273122416,25715.1609502533,25617.5747871364,25519.9886240194,25646.6517731919,25631.6181853617,25608.8502440448,
12/4/2025 6:15:19 PM,-08:00,25694.75,25731,25682,25720,50000,58536,25604.6579387431,25647.8178962982,25607.2642503822,25591.1061039165,25563.0272635624,25607.2642503822,25591.1061039165,25647.8178962982,25731,25682,25603.4280103265,25738.9926559329,25627.3295693139,25515.6664826948,25661.3214185535,25644.2441588815,25616.0211960419,
12/4/2025 9:06:26 PM,-08:00,25715,25755.5,25703.25,25726.75,50000,57464,25609.4971835538,25659.9612968677,25611.9499660535,25593.7921216607,25565.1957766278,25611.9499660535,25593.7921216607,25659.9612968677,25755.5,25703.25,25607.2225330857,25760.0477652138,25636.7981817602,25513.5485983065,25674.4071348428,25656.0307076127,25623.1649898456,
12/4/2025 10:27:30 PM,-08:00,25720,25755.5,25703.25,25711.75,50000,57194,25613.7793411179,25667.9287896573,25615.8636928749,25596.1279212318,25567.1368921691,25615.8636928749,25596.1279212318,25667.9287896573,25755.5,25703.25,25610.4387628369,25775.3784337345,25643.936450164,25512.4944665934,25681.8757078742,25663.9906065252,25628.8801517911,
12/5/2025 12:54:46 AM,-08:00,25726.25,25736,25689.25,25704,50000,56125,25617.6933124216,25673.4782066331,25619.3200186445,25598.2640019995,25568.9496485642,25619.3200186445,25598.2640019995,25673.4782066331,25736,25689.25,25613.3175701342,25785.9140247012,25649.6567882436,25513.3995517859,25686.3005662994,25669.7062341644,25633.726593611,
12/5/2025 1:39:29 AM,-08:00,25711.75,25733.25,25689.25,25701.5,50000,56487,25621.2313863011,25677.7892517664,25622.5427630114,25600.3082791876,25570.7052823581,25622.5427630114,25600.3082791876,25677.7892517664,25733.25,25689.25,25616.0308756686,25792.5269843841,25654.5942369823,25516.6614895805,25689.3404530395,25674.2482007124,25638.0990714426,
12/5/2025 4:27:24 AM,-08:00,25704,25717.75,25592.25,25596.5,50000,58276,25620.7213330266,25665.2832130331,25621.5214781874,25600.2328677185,25571.0469342474,25621.5214781874,25600.2328677185,25665.2832130331,25717.75,25592.25,25615.429925648,25780.7875955731,25649.0614525078,25517.3353094424,25670.7723624316,25663.1413148963,25635.4152603818,
12/5/2025 5:15:07 AM,-08:00,25701.5,25704.25,25579,25599.25,50000,57690,25620.2707988877,25655.1242571819,25620.648086886,25600.2134049914,25571.4204847871,25620.648086886,25600.2134049914,25655.1242571819,25704.25,25579,25614.9320817819,25767.7872085649,25644.3175046499,25520.8478007348,25656.4678899453,25654.0139841968,25633.0820177765,
12/5/2025 5:46:49 AM,-08:00,25596.5,25656.5,25579,25652,50000,57477,25621.7138649765,25654.6436022308,25621.8775736748,25601.2388821203,25572.4877631343,25621.8775736748,25601.2388821203,25654.6436022308,25656.5,25579,25616.0726331117,25760.3893758228,25645.0491708737,25529.7089659246,25655.5743119562,25653.7262721687,25634.3025327586,
12/5/2025 5:52:13 AM,-08:00,25598.5,25700,25596.5,25700,50000,57972,25625.0853215945,25661.6215095799,25624.9411982365,25603.1945478209,25574.1766669339,25624.9411982365,25603.1945478209,25661.6215095799,25700,25596.5,25618.6550136313,25765.9182213508,25650.2825831715,25534.6469449921,25664.459449565,25660.336804716,25638.5410790323,
